char,frequency,probability
禽,347,1.5593075200683328e-05
婆,346,1.554813838454303e-05
歪,346,1.554813838454303e-05
樱,346,1.554813838454303e-05
彬,346,1.554813838454303e-05
宠,346,1.554813838454303e-05
赚,344,1.5458264752262434e-05
披,344,1.5458264752262434e-05
挚,343,1.5413327936122135e-05
贩,343,1.5413327936122135e-05
巾,341,1.532345430384154e-05
削,340,1.527851748770124e-05
汁,339,1.5233580671560944e-05
烤,339,1.5233580671560944e-05
轧,339,1.5233580671560944e-05
妨,338,1.5188643855420647e-05
挨,338,1.5188643855420647e-05
筋,338,1.5188643855420647e-05
帘,338,1.5188643855420647e-05
垫,337,1.514370703928035e-05
募,337,1.514370703928035e-05
奕,336,1.5098770223140052e-05
疼,336,1.5098770223140052e-05
饶,336,1.5098770223140052e-05
跌,335,1.5053833406999755e-05
殿,335,1.5053833406999755e-05
酬,335,1.5053833406999755e-05
灶,334,1.5008896590859456e-05
郊,334,1.5008896590859456e-05
玫,333,1.4963959774719158e-05
屡,332,1.4919022958578861e-05
洱,331,1.4874086142438564e-05
昔,330,1.4829149326298264e-05
袖,330,1.4829149326298264e-05
屯,330,1.4829149326298264e-05
萧,330,1.4829149326298264e-05
浑,329,1.4784212510157967e-05
齿,328,1.473927569401767e-05
淋,328,1.473927569401767e-05
胃,328,1.473927569401767e-05
宵,328,1.473927569401767e-05
匙,327,1.4694338877877372e-05
闫,327,1.4694338877877372e-05
泄,327,1.4694338877877372e-05
臣,325,1.4604465245596776e-05
抑,324,1.4559528429456479e-05
磅,323,1.4514591613316181e-05
瀚,323,1.4514591613316181e-05
疲,323,1.4514591613316181e-05
铲,322,1.4469654797175882e-05
筒,322,1.4469654797175882e-05
薯,322,1.4469654797175882e-05
谨,321,1.4424717981035585e-05
驳,320,1.4379781164895287e-05
窄,319,1.433484434875499e-05
炜,319,1.433484434875499e-05
沁,319,1.433484434875499e-05
渊,319,1.433484434875499e-05
弗,318,1.4289907532614693e-05
烁,318,1.4289907532614693e-05
睐,318,1.4289907532614693e-05
陌,317,1.4244970716474394e-05
狂,317,1.4244970716474394e-05
妆,316,1.4200033900334096e-05
寇,316,1.4200033900334096e-05
祁,315,1.4155097084193799e-05
欺,315,1.4155097084193799e-05
磷,315,1.4155097084193799e-05
洽,314,1.4110160268053501e-05
奈,314,1.4110160268053501e-05
蕾,314,1.4110160268053501e-05
癌,314,1.4110160268053501e-05
恪,314,1.4110160268053501e-05
谣,313,1.4065223451913202e-05
抛,312,1.4020286635772905e-05
淌,312,1.4020286635772905e-05
廷,311,1.3975349819632608e-05
扮,311,1.3975349819632608e-05
滇,311,1.3975349819632608e-05
颂,311,1.3975349819632608e-05
蒂,311,1.3975349819632608e-05
偷,311,1.3975349819632608e-05
贪,310,1.393041300349231e-05
堪,310,1.393041300349231e-05
擅,310,1.393041300349231e-05
拾,310,1.393041300349231e-05
挣,308,1.3840539371211714e-05
俩,308,1.3840539371211714e-05
亏,307,1.3795602555071416e-05
挪,307,1.3795602555071416e-05
逸,307,1.3795602555071416e-05
芜,307,1.3795602555071416e-05
姻,306,1.3750665738931119e-05
渚,305,1.370572892279082e-05
禹,305,1.370572892279082e-05
墩,303,1.3615855290510225e-05
蹲,303,1.3615855290510225e-05
翅,303,1.3615855290510225e-05
尿,303,1.3615855290510225e-05
囊,302,1.3570918474369928e-05
拣,302,1.3570918474369928e-05
磋,302,1.3570918474369928e-05
砂,301,1.3525981658229629e-05
摔,301,1.3525981658229629e-05
函,300,1.3481044842089331e-05
膀,300,1.3481044842089331e-05
盗,300,1.3481044842089331e-05
枯,300,1.3481044842089331e-05
袤,298,1.3391171209808737e-05
烽,298,1.3391171209808737e-05
晖,295,1.3256360761387843e-05
涯,295,1.3256360761387843e-05
琅,295,1.3256360761387843e-05
绑,294,1.3211423945247546e-05
擘,293,1.3166487129107248e-05
幽,293,1.3166487129107248e-05
翁,293,1.3166487129107248e-05
雀,292,1.3121550312966949e-05
饺,292,1.3121550312966949e-05
乒,292,1.3121550312966949e-05
遮,291,1.3076613496826652e-05
汕,291,1.3076613496826652e-05
杠,291,1.3076613496826652e-05
卧,290,1.3031676680686354e-05
撬,290,1.3031676680686354e-05
锣,290,1.3031676680686354e-05
丧,290,1.3031676680686354e-05
煮,289,1.2986739864546057e-05
渣,288,1.2941803048405758e-05
葫,288,1.2941803048405758e-05
绥,288,1.2941803048405758e-05
倪,286,1.2851929416125163e-05
茨,286,1.2851929416125163e-05
凳,286,1.2851929416125163e-05
舌,286,1.2851929416125163e-05
隙,286,1.2851929416125163e-05
媛,286,1.2851929416125163e-05
蜿,286,1.2851929416125163e-05
蜒,286,1.2851929416125163e-05
罐,286,1.2851929416125163e-05
纬,286,1.2851929416125163e-05
掀,285,1.2806992599984866e-05
篷,285,1.2806992599984866e-05
逼,284,1.2762055783844567e-05
沛,283,1.271711896770427e-05
笃,283,1.271711896770427e-05
惧,283,1.271711896770427e-05
莎,283,1.271711896770427e-05
琦,282,1.2672182151563972e-05
迸,282,1.2672182151563972e-05
皖,282,1.2672182151563972e-05
靶,282,1.2672182151563972e-05
礴,281,1.2627245335423675e-05
淤,281,1.2627245335423675e-05
睿,281,1.2627245335423675e-05
蔓,280,1.2582308519283376e-05
啦,280,1.2582308519283376e-05
惕,280,1.2582308519283376e-05
聆,279,1.2537371703143078e-05
榕,279,1.2537371703143078e-05
苑,279,1.2537371703143078e-05
儒,279,1.2537371703143078e-05
桶,279,1.2537371703143078e-05
诵,279,1.2537371703143078e-05
肠,278,1.2492434887002781e-05
凰,278,1.2492434887002781e-05
竖,277,1.2447498070862483e-05
抖,277,1.2447498070862483e-05
骤,276,1.2402561254722186e-05
琢,276,1.2402561254722186e-05
怒,276,1.2402561254722186e-05
烹,276,1.2402561254722186e-05
泼,276,1.2402561254722186e-05
咋,275,1.2357624438581887e-05
刹,275,1.2357624438581887e-05
矢,274,1.231268762244159e-05
趁,274,1.231268762244159e-05
堰,273,1.2267750806301292e-05
橙,273,1.2267750806301292e-05
徙,273,1.2267750806301292e-05
噪,272,1.2222813990160995e-05
嫁,272,1.2222813990160995e-05
脖,271,1.2177877174020696e-05
橡,271,1.2177877174020696e-05
狠,270,1.2132940357880399e-05
氮,270,1.2132940357880399e-05
俯,269,1.2088003541740101e-05
襄,269,1.2088003541740101e-05
攒,269,1.2088003541740101e-05
笋,269,1.2088003541740101e-05
藻,268,1.2043066725599804e-05
歼,268,1.2043066725599804e-05
恼,267,1.1998129909459505e-05
翰,266,1.1953193093319207e-05
匀,266,1.1953193093319207e-05
籽,266,1.1953193093319207e-05
潍,265,1.190825627717891e-05
宛,264,1.1863319461038613e-05
藤,264,1.1863319461038613e-05
牍,263,1.1818382644898314e-05
璨,263,1.1818382644898314e-05
溶,263,1.1818382644898314e-05
鳌,263,1.1818382644898314e-05
澈,263,1.1818382644898314e-05
酱,262,1.1773445828758016e-05
淑,261,1.1728509012617719e-05
亟,261,1.1728509012617719e-05
傍,261,1.1728509012617719e-05
拦,260,1.1683572196477421e-05
龚,259,1.1638635380337122e-05
筝,259,1.1638635380337122e-05
茬,259,1.1638635380337122e-05
锈,257,1.1548761748056528e-05
秆,257,1.1548761748056528e-05
犁,257,1.1548761748056528e-05
鬼,257,1.1548761748056528e-05
莓,257,1.1548761748056528e-05
蔽,256,1.150382493191623e-05
璀,255,1.1458888115775933e-05
熔,255,1.1458888115775933e-05
柑,255,1.1458888115775933e-05
镌,254,1.1413951299635634e-05
缔,254,1.1413951299635634e-05
姨,254,1.1413951299635634e-05
髓,254,1.1413951299635634e-05
毯,254,1.1413951299635634e-05
妍,254,1.1413951299635634e-05
帐,253,1.1369014483495336e-05
凑,252,1.1324077667355039e-05
胀,252,1.1324077667355039e-05
匆,252,1.1324077667355039e-05
湄,251,1.1279140851214742e-05
漳,250,1.1234204035074443e-05
鞍,249,1.1189267218934145e-05
斩,249,1.1189267218934145e-05
绚,249,1.1189267218934145e-05
姥,249,1.1189267218934145e-05
瑜,249,1.1189267218934145e-05
饿,248,1.1144330402793848e-05
甫,247,1.109939358665355e-05
濒,247,1.109939358665355e-05
呐,247,1.109939358665355e-05
萝,247,1.109939358665355e-05
韶,247,1.109939358665355e-05
撰,246,1.1054456770513251e-05
夸,246,1.1054456770513251e-05
穴,245,1.1009519954372954e-05
檐,244,1.0964583138232657e-05
娓,244,1.0964583138232657e-05
屠,243,1.091964632209236e-05
稍,243,1.091964632209236e-05
茄,243,1.091964632209236e-05
砍,242,1.087470950595206e-05
腻,242,1.087470950595206e-05
盏,242,1.087470950595206e-05
昼,241,1.0829772689811763e-05
巢,241,1.0829772689811763e-05
黏,241,1.0829772689811763e-05
刃,241,1.0829772689811763e-05
恋,241,1.0829772689811763e-05
傲,240,1.0784835873671466e-05
泸,239,1.0739899057531168e-05
驼,239,1.0739899057531168e-05
谦,239,1.0739899057531168e-05
挽,239,1.0739899057531168e-05
咏,239,1.0739899057531168e-05
妮,239,1.0739899057531168e-05
丸,238,1.069496224139087e-05
埠,238,1.069496224139087e-05
弈,238,1.069496224139087e-05
狗,238,1.069496224139087e-05
掏,237,1.0650025425250572e-05
肢,237,1.0650025425250572e-05
烫,237,1.0650025425250572e-05
鲍,236,1.0605088609110274e-05
肇,236,1.0605088609110274e-05
曦,236,1.0605088609110274e-05
仑,236,1.0605088609110274e-05
朔,236,1.0605088609110274e-05
邪,236,1.0605088609110274e-05
瓣,235,1.0560151792969977e-05
粹,235,1.0560151792969977e-05
瘦,235,1.0560151792969977e-05
剖,235,1.0560151792969977e-05
奢,234,1.051521497682968e-05
淬,234,1.051521497682968e-05
钳,233,1.047027816068938e-05
醇,233,1.047027816068938e-05
酵,233,1.047027816068938e-05
彤,233,1.047027816068938e-05
炬,233,1.047027816068938e-05
陀,233,1.047027816068938e-05
禄,232,1.0425341344549083e-05
燥,232,1.0425341344549083e-05
钓,231,1.0380404528408786e-05
贿,231,1.0380404528408786e-05
衢,231,1.0380404528408786e-05
槽,230,1.0335467712268488e-05
蒲,230,1.0335467712268488e-05
缀,229,1.029053089612819e-05
奎,227,1.0200657263847595e-05
笛,227,1.0200657263847595e-05
娴,227,1.0200657263847595e-05
棘,227,1.0200657263847595e-05
锵,226,1.0155720447707297e-05
喂,226,1.0155720447707297e-05
僚,226,1.0155720447707297e-05
藕,226,1.0155720447707297e-05
棍,226,1.0155720447707297e-05
斋,225,1.0110783631566998e-05
盎,225,1.0110783631566998e-05
愉,225,1.0110783631566998e-05
塌,225,1.0110783631566998e-05
樊,224,1.00658468154267e-05
凿,224,1.00658468154267e-05
侠,224,1.00658468154267e-05
鼠,223,1.0020909999286403e-05
焰,223,1.0020909999286403e-05
柿,222,9.975973183146106e-06
洼,222,9.975973183146106e-06
仕,221,9.931036367005807e-06
虞,221,9.931036367005807e-06
膳,221,9.931036367005807e-06
屿,221,9.931036367005807e-06
拐,220,9.88609955086551e-06
圭,220,9.88609955086551e-06
罩,220,9.88609955086551e-06
聂,220,9.88609955086551e-06
雯,218,9.796225918584915e-06
剥,217,9.751289102444618e-06
佐,216,9.706352286304318e-06
炳,215,9.661415470164021e-06
矗,215,9.661415470164021e-06
钙,215,9.661415470164021e-06
樟,215,9.661415470164021e-06
蟹,215,9.661415470164021e-06
祈,215,9.661415470164021e-06
穗,215,9.661415470164021e-06
荫,215,9.661415470164021e-06
婉,214,9.616478654023724e-06
舵,213,9.571541837883426e-06
汝,213,9.571541837883426e-06
滕,213,9.571541837883426e-06
蚕,213,9.571541837883426e-06
赌,213,9.571541837883426e-06
峪,212,9.526605021743127e-06
睹,212,9.526605021743127e-06
乓,212,9.526605021743127e-06
铿,211,9.48166820560283e-06
魄,211,9.48166820560283e-06
铅,211,9.48166820560283e-06
冉,210,9.436731389462533e-06
抄,210,9.436731389462533e-06
椎,209,9.391794573322235e-06
霜,209,9.391794573322235e-06
陇,209,9.391794573322235e-06
罢,209,9.391794573322235e-06
奴,209,9.391794573322235e-06
皓,208,9.346857757181936e-06
臭,208,9.346857757181936e-06
狭,208,9.346857757181936e-06
慌,208,9.346857757181936e-06
惨,208,9.346857757181936e-06
氨,208,9.346857757181936e-06
躲,207,9.301920941041639e-06
畲,207,9.301920941041639e-06
骄,206,9.256984124901341e-06
邃,206,9.256984124901341e-06
怪,206,9.256984124901341e-06
桦,206,9.256984124901341e-06
肚,205,9.212047308761044e-06
渭,205,9.212047308761044e-06
呀,205,9.212047308761044e-06
蝴,205,9.212047308761044e-06
孪,204,9.167110492620745e-06
肆,204,9.167110492620745e-06
厕,204,9.167110492620745e-06
畴,204,9.167110492620745e-06
拂,204,9.167110492620745e-06
茁,203,9.122173676480448e-06
忻,203,9.122173676480448e-06
钧,203,9.122173676480448e-06
猴,203,9.122173676480448e-06
竣,202,9.07723686034015e-06
谅,202,9.07723686034015e-06
菇,202,9.07723686034015e-06
庐,202,9.07723686034015e-06
麟,201,9.032300044199853e-06
慑,200,8.987363228059554e-06
怖,200,8.987363228059554e-06
秸,199,8.942426411919256e-06
瞧,199,8.942426411919256e-06
熬,199,8.942426411919256e-06
鸥,198,8.897489595778959e-06
遴,198,8.897489595778959e-06
祠,198,8.897489595778959e-06
蚊,198,8.897489595778959e-06
薇,197,8.852552779638662e-06
仇,197,8.852552779638662e-06
膺,196,8.807615963498364e-06
豹,196,8.807615963498364e-06
耿,196,8.807615963498364e-06
迄,195,8.762679147358065e-06
哀,195,8.762679147358065e-06
苇,195,8.762679147358065e-06
躺,195,8.762679147358065e-06
诀,194,8.717742331217768e-06
铮,193,8.67280551507747e-06
膝,193,8.67280551507747e-06
硝,193,8.67280551507747e-06
尧,192,8.627868698937173e-06
晃,192,8.627868698937173e-06
葆,191,8.582931882796874e-06
觅,191,8.582931882796874e-06
砌,191,8.582931882796874e-06
刮,191,8.582931882796874e-06
耘,190,8.537995066656577e-06
娅,190,8.537995066656577e-06
邑,190,8.537995066656577e-06
捏,190,8.537995066656577e-06
楷,189,8.49305825051628e-06
汾,189,8.49305825051628e-06
寂,189,8.49305825051628e-06
哭,189,8.49305825051628e-06
狼,189,8.49305825051628e-06
哺,188,8.448121434375982e-06
禾,187,8.403184618235683e-06
挠,187,8.403184618235683e-06
礁,187,8.403184618235683e-06
瑙,187,8.403184618235683e-06
蔗,187,8.403184618235683e-06
掠,186,8.358247802095385e-06
嵘,186,8.358247802095385e-06
靡,186,8.358247802095385e-06
沾,186,8.358247802095385e-06
乾,186,8.358247802095385e-06
眺,185,8.313310985955088e-06
拧,185,8.313310985955088e-06
邯,185,8.313310985955088e-06
陡,184,8.26837416981479e-06
衬,184,8.26837416981479e-06
沓,183,8.223437353674492e-06
愧,183,8.223437353674492e-06
窦,183,8.223437353674492e-06
蜡,183,8.223437353674492e-06
麓,183,8.223437353674492e-06
矶,183,8.223437353674492e-06
啃,183,8.223437353674492e-06
峥,182,8.178500537534194e-06
渤,182,8.178500537534194e-06
饪,181,8.133563721393897e-06
馍,181,8.133563721393897e-06
浏,181,8.133563721393897e-06
灼,179,8.0436900891133e-06
躯,179,8.0436900891133e-06
弊,179,8.0436900891133e-06
阮,178,7.998753272973003e-06
琐,178,7.998753272973003e-06
芹,178,7.998753272973003e-06
帷,178,7.998753272973003e-06
羌,177,7.953816456832706e-06
烯,177,7.953816456832706e-06
詹,177,7.953816456832706e-06
婕,176,7.908879640692408e-06
霖,176,7.908879640692408e-06
伶,176,7.908879640692408e-06
惟,176,7.908879640692408e-06
纾,176,7.908879640692408e-06
锲,176,7.908879640692408e-06
婺,176,7.908879640692408e-06
朽,175,7.863942824552111e-06
瀑,175,7.863942824552111e-06
泗,175,7.863942824552111e-06
遣,175,7.863942824552111e-06
泌,175,7.863942824552111e-06
抒,175,7.863942824552111e-06
悔,175,7.863942824552111e-06
谜,175,7.863942824552111e-06
滔,175,7.863942824552111e-06
犬,175,7.863942824552111e-06
戍,174,7.819006008411812e-06
沸,174,7.819006008411812e-06
缕,174,7.819006008411812e-06
隋,174,7.819006008411812e-06
芮,174,7.819006008411812e-06
祺,173,7.774069192271515e-06
猜,173,7.774069192271515e-06
帖,173,7.774069192271515e-06
饥,172,7.729132376131217e-06
栾,172,7.729132376131217e-06
淳,172,7.729132376131217e-06
榄,172,7.729132376131217e-06
汰,172,7.729132376131217e-06
摒,172,7.729132376131217e-06
辗,170,7.63925874385062e-06
滤,170,7.63925874385062e-06
驭,169,7.594321927710323e-06
阀,169,7.594321927710323e-06
狱,169,7.594321927710323e-06
炫,169,7.594321927710323e-06
扁,169,7.594321927710323e-06
郸,169,7.594321927710323e-06
丙,168,7.549385111570026e-06
裸,168,7.549385111570026e-06
腕,168,7.549385111570026e-06
梗,168,7.549385111570026e-06
梧,168,7.549385111570026e-06
曝,167,7.504448295429728e-06
簇,167,7.504448295429728e-06
桨,167,7.504448295429728e-06
撕,167,7.504448295429728e-06
吟,167,7.504448295429728e-06
菏,167,7.504448295429728e-06
栗,166,7.4595114792894305e-06
憾,166,7.4595114792894305e-06
琉,166,7.4595114792894305e-06
勿,165,7.414574663149132e-06
熏,165,7.414574663149132e-06
夷,165,7.414574663149132e-06
芙,165,7.414574663149132e-06
灸,165,7.414574663149132e-06
卿,164,7.369637847008835e-06
翟,164,7.369637847008835e-06
涓,163,7.324701030868537e-06
跋,163,7.324701030868537e-06
矮,163,7.324701030868537e-06
蕉,163,7.324701030868537e-06
粪,163,7.324701030868537e-06
鞭,163,7.324701030868537e-06
脾,163,7.324701030868537e-06
旸,163,7.324701030868537e-06
龟,162,7.279764214728239e-06
拢,162,7.279764214728239e-06
栩,162,7.279764214728239e-06
缸,162,7.279764214728239e-06
鹭,162,7.279764214728239e-06
釉,161,7.234827398587941e-06
硫,161,7.234827398587941e-06
肪,161,7.234827398587941e-06
冼,161,7.234827398587941e-06
翘,160,7.189890582447644e-06
玥,160,7.189890582447644e-06
拌,160,7.189890582447644e-06
栈,160,7.189890582447644e-06
廓,160,7.189890582447644e-06
耍,160,7.189890582447644e-06
褪,160,7.189890582447644e-06
遂,159,7.144953766307346e-06
瞰,159,7.144953766307346e-06
攘,158,7.100016950167048e-06
贻,158,7.100016950167048e-06
缠,158,7.100016950167048e-06
玄,158,7.100016950167048e-06
删,158,7.100016950167048e-06
褚,158,7.100016950167048e-06
昏,157,7.055080134026751e-06
蚁,156,7.0101433178864525e-06
皱,156,7.0101433178864525e-06
阱,156,7.0101433178864525e-06
砚,156,7.0101433178864525e-06
羚,156,7.0101433178864525e-06
铀,156,7.0101433178864525e-06
骆,155,6.965206501746155e-06
曙,155,6.965206501746155e-06
嵊,155,6.965206501746155e-06
恨,155,6.965206501746155e-06
怨,155,6.965206501746155e-06
巳,155,6.965206501746155e-06
颤,155,6.965206501746155e-06
弧,154,6.920269685605857e-06
岚,154,6.920269685605857e-06
茧,154,6.920269685605857e-06
溺,154,6.920269685605857e-06
捡,153,6.8753328694655596e-06
盔,153,6.8753328694655596e-06
茉,153,6.8753328694655596e-06
墟,153,6.8753328694655596e-06
晕,153,6.8753328694655596e-06
挫,153,6.8753328694655596e-06
婧,153,6.8753328694655596e-06
珂,153,6.8753328694655596e-06
浚,152,6.830396053325261e-06
穹,152,6.830396053325261e-06
拎,152,6.830396053325261e-06
骏,152,6.830396053325261e-06
巫,152,6.830396053325261e-06
裤,152,6.830396053325261e-06
傣,151,6.785459237184964e-06
钰,151,6.785459237184964e-06
斐,151,6.785459237184964e-06
甩,151,6.785459237184964e-06
橄,151,6.785459237184964e-06
